,unique_id,ds,y,jetfuel_cost,unemployment_rate,GDP
77,American,2021-06-30,329146.0,185.9333333333333,3.6,63360
78,American,2021-07-01,348042.0,190.23333333333335,5.066666666666666,64990
79,American,2021-10-01,355943.0,219.46666666666667,4.2,66010
80,American,2022-01-01,314803.0,287.43333333333334,3.8333333333333335,65770
81,American,2022-04-01,383113.0,397.8666666666666,3.6333333333333333,65774
82,American,2022-07-01,351356.0,335.96666666666664,3.533333333333333,66115
83,American,2022-10-01,348944.0,325.73333333333335,3.5666666666666664,66427
84,American,2023-01-01,325296.0,300.3666666666666,3.533333333333333,66781
85,American,2023-04-01,352279.0,226.5666666666667,3.533333333333333,67067
86,American,2023-07-01,342047.0,248.8,3.6666666666666665,67677
87,Delta,2016-09-30,198119.0,163.03333333333333,5.533333333333334,58121
88,Delta,2016-12-31,226294.0,176.1,5.433333333333334,58376
89,Delta,2017-03-31,236890.0,144.43333333333334,5.1000000000000005,58486
90,Delta,2017-06-30,213799.0,126.63333333333333,5.033333333333333,58470
91,Delta,2017-09-30,197690.0,99.06666666666666,4.8999999999999995,58704
92,Delta,2017-12-31,232461.0,127.59999999999998,4.933333333333334,58787
93,Delta,2018-03-31,228971.0,129.53333333333333,4.8999999999999995,59084
94,Delta,2018-06-30,213297.0,143.46666666666667,4.766666666666667,59296
95,Delta,2018-09-30,203507.0,150.20000000000002,4.566666666666666,59494
96,Delta,2018-12-31,237998.0,140.56666666666666,4.366666666666667,59736
97,Delta,2019-03-31,247007.0,159.26666666666665,4.333333333333333,60099
98,Delta,2019-06-30,219114.0,174.53333333333333,4.166666666666667,60674
99,Delta,2019-09-30,172730.0,188.63333333333333,4.033333333333333,61093
100,Delta,2019-12-31,202384.0,208.66666666666666,3.9333333333333336,61336
101,Delta,2020-03-31,214192.0,213.5,3.766666666666667,61622
102,Delta,2020-06-30,199158.0,196.33333333333334,3.8333333333333335,61619
103,Delta,2020-09-30,201412.0,186.66666666666666,3.8666666666666667,61939
104,Delta,2020-12-31,288351.0,192.19999999999996,3.6333333333333333,62385
105,Delta,2021-03-31,293618.0,186.23333333333335,3.6,63022
106,Delta,2021-06-30,251677.0,185.9333333333333,3.6,63360
107,Delta,2021-07-01,266130.0,190.23333333333335,5.066666666666666,64990
108,Delta,2021-10-01,247016.0,219.46666666666667,4.2,66010
109,Delta,2022-01-01,226849.0,287.43333333333334,3.8333333333333335,65770
110,Delta,2022-04-01,265558.0,397.8666666666666,3.6333333333333333,65774
111,Delta,2022-07-01,252159.0,335.96666666666664,3.533333333333333,66115
112,Delta,2022-10-01,234831.0,325.73333333333335,3.5666666666666664,66427
113,Delta,2023-01-01,226255.0,300.3666666666666,3.533333333333333,66781
114,Delta,2023-04-01,253222.0,226.5666666666667,3.533333333333333,67067
115,Delta,2023-07-01,259462.0,248.8,3.6666666666666665,67677
116,Frontier,2016-09-30,42011.0,163.03333333333333,5.533333333333334,58121
117,Frontier,2016-12-31,49565.0,176.1,5.433333333333334,58376
118,Frontier,2017-03-31,56582.0,144.43333333333334,5.1000000000000005,58486
119,Frontier,2017-06-30,71886.0,126.63333333333333,5.033333333333333,58470
120,Frontier,2017-09-30,70755.0,99.06666666666666,4.8999999999999995,58704
121,Frontier,2017-12-31,71578.0,127.59999999999998,4.933333333333334,58787
122,Frontier,2018-03-31,84962.0,129.53333333333333,4.8999999999999995,59084
123,Frontier,2018-06-30,79497.0,143.46666666666667,4.766666666666667,59296
124,Frontier,2018-09-30,80224.0,150.20000000000002,4.566666666666666,59494
125,Frontier,2018-12-31,91352.0,140.56666666666666,4.366666666666667,59736
126,Frontier,2019-03-31,94495.0,159.26666666666665,4.333333333333333,60099
127,Frontier,2019-06-30,98070.0,174.53333333333333,4.166666666666667,60674
128,Frontier,2019-09-30,100452.0,188.63333333333333,4.033333333333333,61093
129,Frontier,2019-12-31,85819.0,208.66666666666666,3.9333333333333336,61336
130,Frontier,2020-03-31,90654.0,213.5,3.766666666666667,61622
131,Frontier,2020-06-30,89514.0,196.33333333333334,3.8333333333333335,61619
132,Frontier,2020-09-30,91389.0,186.66666666666666,3.8666666666666667,61939
133,Frontier,2020-12-31,101567.0,192.19999999999996,3.6333333333333333,62385
134,Frontier,2021-03-31,131005.0,186.23333333333335,3.6,63022
135,Frontier,2021-06-30,135197.0,185.9333333333333,3.6,63360
136,Frontier,2021-07-01,132930.0,190.23333333333335,5.066666666666666,64990
137,Frontier,2021-10-01,137668.0,219.46666666666667,4.2,66010
138,Frontier,2022-01-01,131479.0,287.43333333333334,3.8333333333333335,65770
139,Frontier,2022-04-01,187737.0,397.8666666666666,3.6333333333333333,65774
140,Frontier,2022-07-01,201770.0,335.96666666666664,3.533333333333333,66115
141,Frontier,2022-10-01,222968.0,325.73333333333335,3.5666666666666664,66427
142,Frontier,2023-01-01,221438.0,300.3666666666666,3.533333333333333,66781
143,Frontier,2023-04-01,231463.0,226.5666666666667,3.533333333333333,67067
144,Frontier,2023-07-01,211176.0,248.8,3.6666666666666665,67677
145,Hawaiian,2016-09-30,18212.0,163.03333333333333,5.533333333333334,58121
146,Hawaiian,2016-12-31,21527.0,176.1,5.433333333333334,58376
147,Hawaiian,2017-03-31,21965.0,144.43333333333334,5.1000000000000005,58486
148,Hawaiian,2017-06-30,19457.0,126.63333333333333,5.033333333333333,58470
149,Hawaiian,2017-09-30,19804.0,99.06666666666666,4.8999999999999995,58704
150,Hawaiian,2017-12-31,20994.0,127.59999999999998,4.933333333333334,58787
151,Hawaiian,2018-03-31,22332.0,129.53333333333333,4.8999999999999995,59084
152,Hawaiian,2018-06-30,19270.0,143.46666666666667,4.766666666666667,59296
153,Hawaiian,2018-09-30,19054.0,150.20000000000002,4.566666666666666,59494
154,Hawaiian,2018-12-31,20535.0,140.56666666666666,4.366666666666667,59736
155,Hawaiian,2019-03-31,21503.0,159.26666666666665,4.333333333333333,60099
156,Hawaiian,2019-06-30,20063.0,174.53333333333333,4.166666666666667,60674
157,Hawaiian,2019-09-30,20562.0,188.63333333333333,4.033333333333333,61093
